taxroll_number,effective_build_year,net_area,basement_finished,has_fireplace,assessed_value,fully_complete,lot_size,walkout_basement,air_conditioning,site_coverage,lon,lat,valuation_group_residential.south
7959471,1988,199.59,1,1,530000,1,817.104,0,0,0.31,-113.5726213,53.49930042,0
7958192,1972,192.87,0,1,577500,1,1124.256,0,0,0.16,-113.5733313,53.49986009,0
7959455,1975,220.83,1,1,497500,1,786.494,0,1,0.24,-113.5725031,53.49950668,0
7959430,1971,156.85,1,1,440500,1,767.373,0,0,0.2,-113.5723751,53.49970391,0
7958176,1971,169.23,1,1,602500,1,1119.201,0,1,0.14,-113.5731264,53.49998966,0
7959414,1972,143.75,1,1,451500,1,817.183,0,0,0.25,-113.5721592,53.49986489,0
7958150,1972,204.21,0,1,656500,1,940.733,0,0,0.17,-113.5728626,53.50011901,0
7959398,1985,170.86,0,1,531000,1,817.084,0,1,0.29,-113.5719477,53.50004385,0
7958135,1972,128.41,1,1,653500,1,1002.267,0,0,0.17,-113.5726544,53.500289,0
7959372,1973,125.39,0,1,464500,1,817.059,0,0,0.23,-113.5717361,53.50022281,0
7959356,1971,135.24,1,1,447000,1,816.987,0,0,0.22,-113.5715245,53.50040178,0
7959331,1993,311.3,0,1,824500,1,905.429,0,0,0.28,-113.5712382,53.50061642,0
7959315,2014,387.5,1,1,1067500,0,1025.099,0,0,0.25,-113.5709943,53.50080874,0
7959299,1973,248.16,1,1,953000,1,1139.143,0,0,0.2,-113.5707309,53.50100998,0
7958572,1976,204.28,1,1,737000,1,762.287,0,0,0.2,-113.5740517,53.49931002,0
7958598,1972,207.2,0,1,586000,1,695.737,0,0,0.22,-113.5739743,53.49950744,0
7958614,1971,198.18,0,1,631000,1,762.302,0,0,0.23,-113.5738916,53.4997273,0
7958630,1972,219.28,1,1,590000,1,681.907,0,0,0.24,-113.5739827,53.49988488,0
7958432,1971,125.98,0,1,492000,1,696.378,0,0,0.24,-113.5751448,53.4985164,0
7958994,1973,170.19,0,1,475500,1,500.163,0,0,0.3,-113.5758313,53.4983773,0
7959018,1972,181.38,0,1,532500,1,704.402,0,0,0.22,-113.5760118,53.49856665,0
7959034,1971,189.81,0,1,582500,1,856.315,0,0,0.15,-113.5761646,53.49873793,0
7959059,1971,126.94,1,1,585000,1,701.401,0,0,0.18,-113.5761566,53.49898502,0
7690050,1984,209.99,0,1,527000,1,614.567,0,0,0.26,-113.575164,53.48046122,0
7690076,1984,166.14,0,1,498000,1,690.543,0,0,0.31,-113.5751,53.48060926,0
7691066,1983,237.54,0,1,560000,1,703.544,0,0,0.25,-113.5757914,53.48089927,0
7690092,1983,160.94,1,1,503000,1,651.029,0,0,0.31,-113.575091,53.48080243,0
7691058,1984,157.34,0,1,497500,1,689.518,0,0,0.32,-113.5757878,53.48106999,0
7690118,1983,166.11,0,1,492500,1,653.836,0,0,0.32,-113.5750451,53.48095952,0
7691033,1985,250.98,0,1,561500,1,676.799,0,0,0.25,-113.5757845,53.48126768,0
7690134,1983,124.57,0,0,436500,1,653.523,0,0,0.27,-113.575007,53.48112114,0
7691025,1983,239.49,0,1,562000,1,783.232,0,0,0.23,-113.575752,53.48144279,0
7690159,1984,193.75,0,1,514000,1,650.206,0,0,0.22,-113.5749746,53.48128277,0
7691009,1983,196.29,1,1,530500,1,658.849,0,0,0.26,-113.5760575,53.48151576,0
7690175,1983,224.59,0,0,520000,1,653.666,0,0,0.26,-113.5749451,53.48143992,0
7690993,1984,193.72,1,1,539000,1,825.661,0,0,0.2,-113.5762743,53.48175466,0
7690191,1983,188.62,0,1,503000,1,650.796,0,0,0.27,-113.5749245,53.4816016,0
7690977,1985,151.55,0,0,479000,1,937.144,0,0,0.15,-113.5761488,53.48195191,0
7690217,1984,186.04,0,1,506500,1,641.778,0,0,0.26,-113.5749112,53.4817633,0
7690969,1984,176.368,0,1,511500,1,751.877,0,0,0.2,-113.5759167,53.48202747,0
7690233,1982,175.9,0,1,489500,1,639.562,0,0,0.26,-113.5749007,53.48192501,0
7690944,1983,149.7,0,0,457000,1,693.893,0,0,0.21,-113.5755814,53.48200381,0
7690258,1983,161.29,0,1,488000,1,643.099,0,0,0.32,-113.5748935,53.48208674,0
7690936,1985,218.91,1,1,555000,1,736.44,0,0,0.25,-113.5755767,53.48234077,0
7690274,1984,172.85,1,1,505000,1,659.446,0,0,0.22,-113.5748895,53.48224847,0
7690290,1984,126.6,0,1,472500,1,706.007,0,0,0.26,-113.5748887,53.4824192,0
7687023,1980,191.63,1,1,493500,1,1359.011,0,0,0.11,-113.5736238,53.48340766,0
7687049,1980,213.98,0,1,485000,1,903.818,0,0,0.2,-113.573546,53.4835916,0
7687064,1981,198.26,1,1,500000,1,768.926,0,1,0.23,-113.5735033,53.48375319,0
7687080,1980,169.67,1,1,441500,1,713.182,0,0,0.19,-113.5734813,53.48391486,0
7687106,1979,194.02,0,1,442500,1,698.199,0,0,0.21,-113.5734772,53.48407211,0
7687122,1981,176.29,0,1,439500,1,698.05,0,0,0.25,-113.5734786,53.48423386,0
7687148,1985,212.87,1,0,495500,1,698.089,0,0,0.21,-113.5734801,53.48439112,0
7687163,1979,135.7,0,0,387500,1,698.118,0,0,0.19,-113.5734815,53.48454838,0
7687189,1979,169.24,1,1,468000,1,698.203,0,1,0.3,-113.5734829,53.48471014,0
7687205,1986,286.14,1,1,623500,1,698.208,0,1,0.29,-113.5734844,53.4848674,0
7687221,1986,167.72,1,1,439500,1,698.254,0,0,0.21,-113.5734858,53.48502466,0
7687247,1986,186.65,0,1,466000,1,698.316,0,0,0.25,-113.5734872,53.48518641,0
7684459,1992,248.14,1,1,737000,1,797.276,0,0,0.27,-113.5743461,53.4855579,0
7687262,1987,192.22,0,0,452500,1,698.367,0,0,0.25,-113.5734887,53.48534368,0
7684434,1979,307.98,1,1,728500,1,774.999,0,0,0.26,-113.5743746,53.48574222,0
7687288,1983,99.95,0,1,385500,1,698.389,0,0,0.19,-113.5734901,53.48550094,0
7684418,1980,132.18,0,1,477500,1,785.2,0,0,0.24,-113.5743964,53.48593101,0
7687304,1983,166.64,1,1,460500,1,698.45,0,0,0.3,-113.5734916,53.48566269,0
7684392,1980,242.72,0,1,551500,1,748.064,0,0,0.23,-113.5743893,53.48609273,0
7687320,1994,354.38,1,1,727000,1,693.894,0,0,0.34,-113.5734931,53.48582445,0
7687346,1983,142.62,0,1,420500,1,741.758,0,0,0.25,-113.5735053,53.48599073,0
7684350,1981,213.21,0,1,548000,1,851.973,0,0,0.23,-113.5746853,53.48638808,0
7687361,1979,165.02,0,1,440000,1,816.969,0,0,0.25,-113.5735371,53.48615709,0
7687387,1985,185.37,0,1,468500,1,950.595,0,0,0.18,-113.5735189,53.48633225,0
7687403,1980,171.84,0,1,458000,1,1182.09,0,0,0.12,-113.5735516,53.48649861,0
7943053,1974,218.36,1,1,648500,1,900.881,0,0,0.17,-113.5763802,53.49718411,0
7959778,1972,191.69,1,1,446000,1,612.894,0,0,0.26,-113.5757281,53.49747833,0
7959752,1971,107.05,1,1,476500,1,612.844,0,0,0.2,-113.5758563,53.49762706,0
7943038,1973,243.34,1,1,623000,1,919.485,0,0,0.21,-113.5765612,53.49738693,0
7943012,1972,230.04,0,1,589500,1,919.501,0,0,0.19,-113.5767534,53.49760777,0
7942998,1973,226.42,1,1,605000,1,919.547,0,0,0.18,-113.5769457,53.49782412,0
7958937,1971,216.3,0,1,605000,1,800.237,0,0,0.19,-113.5764439,53.49829411,0
7958911,1971,201.42,1,1,643000,1,792.707,0,0,0.19,-113.5766114,53.49848341,0
7958895,1972,153.92,1,1,585000,1,785.334,0,0,0.25,-113.5767439,53.49864563,0
7958853,1972,207.42,1,1,628000,1,791.1,1,0,0.15,-113.5768078,53.49891094,0
7958838,1975,423.66,1,1,916000,1,865.169,0,1,0.3,-113.576728,53.49912183,0
3049657,1986,188.17,0,1,529000,1,638.969,0,0,0.26,-113.5791806,53.47618008,0
3049517,1985,105.61,0,0,338000,1,601.465,0,0,0.23,-113.5799479,53.47633555,0
3049640,1986,120.96,1,1,496000,1,618.512,0,0,0.27,-113.579106,53.4763191,0
3049525,1985,160.7,0,1,503000,1,619.428,0,0,0.33,-113.5798595,53.47646553,0
3049632,1986,235.67,1,1,575500,1,618.512,0,0,0.29,-113.5790118,53.47645356,0
3049533,1985,186.11,1,1,520500,1,619.442,0,0,0.28,-113.5797651,53.47660449,0
3049624,1985,200.12,1,1,559000,1,606.433,0,0,0.28,-113.5789211,53.47658804,0
3049541,1985,168.64,0,1,499500,1,614.237,0,0,0.25,-113.5796792,53.47673897,0
3049616,1986,249.02,1,1,579500,1,595.908,0,0,0.33,-113.5787942,53.47670441,0
3049558,1986,196.49,0,1,537000,1,630.446,0,1,0.28,-113.5796521,53.47692309,0
3049590,1985,191.96,0,1,529000,1,941.358,0,0,0.17,-113.5785986,53.47696881,0
3049566,1986,140.4,0,1,485500,1,878.149,0,0,0.22,-113.5795103,53.47714051,0
3049582,1986,280.84,0,1,698000,1,899.349,0,0,0.2,-113.5787941,53.47708182,0
3049574,1986,271.33,0,1,694500,1,811.217,0,1,0.24,-113.5792493,53.4771351,0
7686694,1986,209.76,0,1,521500,1,913.216,0,0,0.16,-113.5810445,53.47845112,0
7689029,1979,201.71,0,1,554000,1,1012.777,0,1,0.15,-113.5798174,53.4786535,0
7686678,1986,216.69,0,1,533500,1,835.066,0,0,0.19,-113.5809004,53.47863034,0
7689045,1981,171.66,0,1,512000,1,989.519,0,0,0.17,-113.5797107,53.47883284,0
7686652,1979,173.75,0,1,464000,1,726.289,0,0,0.2,-113.5807293,53.47877352,0
7686637,1979,201.94,0,1,487000,1,721.031,0,0,0.21,-113.5806129,53.47892138,0
7686611,1979,202.56,0,1,487000,1,714.313,0,0,0.21,-113.5805011,53.47907375,0
7689060,1980,220.48,0,1,578000,1,1021.163,0,0,0.18,-113.5795798,53.47902558,0
7686595,1979,172.95,0,1,465000,1,706.962,0,0,0.23,-113.5803882,53.47923061,0
7689086,1980,221.61,0,1,566000,1,1018.887,0,0,0.2,-113.5794448,53.47922729,0
7686579,1983,122.5,1,1,446500,1,698.887,0,0,0.24,-113.5802819,53.47938749,0
7689102,1980,171.67,0,1,469000,1,729.819,0,0,0.14,-113.5794579,53.4795104,0
7686553,1984,194.9,0,1,480500,1,690.038,0,0,0.26,-113.5801824,53.4795444,0
7686538,1984,109.05,0,1,420000,1,648.855,0,0,0.23,-113.5800965,53.47969237,0
3049491,1986,164.21,0,1,499500,1,540.638,0,0,0.39,-113.5804386,53.47643162,0
3049350,1987,142.96,0,1,473500,1,520.194,0,0,0.35,-113.5811303,53.47658681,0
3049483,1986,173.7,0,1,500000,1,573.514,0,0,0.27,-113.580371,53.47657067,0
3049368,1986,170.91,0,1,499500,1,588.145,0,0,0.26,-113.5810773,53.47672142,0
3049475,1986,206.02,0,1,532000,1,588.384,0,0,0.27,-113.580283,53.47670965,0
3049376,1986,170.65,1,1,515000,1,618.509,0,0,0.23,-113.5810199,53.4768605,0
3049467,1986,173.7,0,1,501500,1,587.944,0,0,0.27,-113.5801985,53.47684414,0
3049384,1986,178.1,0,1,504500,1,599.535,0,0,0.24,-113.5809574,53.47700406,0
3049459,1986,199.54,0,1,522500,1,602.789,0,0,0.23,-113.5800714,53.47697848,0
3049392,1986,170.65,0,1,498000,1,605.993,0,0,0.23,-113.5809359,53.47719269,0
3049442,1986,162.84,1,1,591500,1,835.344,0,0,0.17,-113.5798987,53.4772205,0
3049418,1987,222.07,0,1,558000,1,859.492,0,0,0.18,-113.5807932,53.47740786,0
3049434,1987,200.14,1,1,535500,1,801.341,0,0,0.17,-113.5801116,53.47731111,0
3049426,1986,176.07,1,1,508000,1,784.099,0,0,0.18,-113.5804994,53.47737088,0
3049145,1985,105.85,0,1,456500,1,684.616,0,0,0.21,-113.5821166,53.47634764,0
3049335,1985,146.55,0,0,494000,1,625.751,0,0,0.3,-113.5816464,53.47681777,0
3049152,1987,213.34,0,1,549500,1,676.812,0,0,0.23,-113.5822843,53.47648751,0
3049327,1986,193,1,1,545000,1,556.336,0,1,0.32,-113.5819243,53.47693556,0
3049160,1985,231.14,0,1,559500,1,661.294,0,0,0.25,-113.5824181,53.47663176,0
3049319,1985,190.16,0,1,515000,1,570.802,0,0,0.29,-113.5817439,53.47704501,0
3049178,1986,190.71,0,1,523500,1,641.322,0,0,0.25,-113.5825575,53.47676704,0
3049301,1986,186.99,0,1,534500,1,766.317,0,0,0.21,-113.5814932,53.47709355,0
3049186,1985,204.97,0,0,519500,1,628.867,0,0,0.26,-113.5827676,53.4768801,0
3049293,1986,268.34,0,1,593500,1,658.431,0,0,0.3,-113.5813175,53.47722099,0
3049194,1985,132.93,0,1,482500,1,993.285,0,0,0.18,-113.5829516,53.47706945,0
3049285,1988,180.73,0,0,506000,1,942.166,0,0,0.16,-113.5811899,53.47749462,0
3049202,1988,131.09,0,1,483500,1,705.796,0,0,0.25,-113.5827894,53.47726657,0
3049277,1986,182.79,0,1,507500,1,807.625,0,0,0.18,-113.5813966,53.47760317,0
3049228,1986,140.83,0,0,451000,1,657.116,0,0,0.28,-113.5824351,53.4773507,0
3049236,1986,183.27,0,1,503000,1,714.753,0,0,0.22,-113.5822547,53.47746914,0
3049244,1986,164.08,0,1,476500,1,643.344,0,0,0.23,-113.5820798,53.47758759,0
3049269,1985,132.04,0,1,478000,1,717.593,0,0,0.24,-113.581779,53.47763147,0
3048691,1985,216.14,1,1,664500,1,744.176,0,1,0.24,-113.5819376,53.47538101,0
3048683,1986,204.84,1,1,615000,1,787.192,0,0,0.22,-113.5821522,53.47526944,0
3048717,1986,215.37,1,1,576500,1,693.843,0,0,0.24,-113.5819177,53.47560559,0
3048675,1986,262.92,0,1,730000,1,864.037,0,1,0.22,-113.5825949,53.47522605,0
3048725,1986,216.65,0,1,563000,1,676.03,0,0,0.25,-113.5819593,53.47574952,0
3048667,1987,171.57,1,1,523000,1,656.38,0,0,0.22,-113.5827918,53.47540197,0
3048733,1986,154.15,0,0,494500,1,585.119,0,0,0.35,-113.5822467,53.47584488,0
3048659,1986,195.42,1,1,478500,1,658.09,0,0,0.26,-113.582921,53.47555069,0
3049137,1988,168.53,1,1,512000,1,601.779,0,0,0.24,-113.5824856,53.47612877,0
3048972,1987,136.82,0,1,498500,1,623.676,0,0,0.29,-113.5831547,53.47583457,0
3049129,1985,188.66,0,1,515000,1,599.771,0,0,0.26,-113.5826563,53.47623271,0
3048980,1985,169.22,0,1,495000,1,618.481,0,0,0.25,-113.5832829,53.47596082,0
3049111,1986,205.77,0,1,532500,1,605.38,0,0,0.26,-113.5827802,53.47635895,0
3048998,1986,198.84,1,1,554000,1,618.501,0,0,0.27,-113.5834146,53.47608708,0
3049095,1985,116.37,0,1,471500,1,600.697,0,0,0.27,-113.5829054,53.4764807,0
3049012,1986,213.52,0,1,532000,1,613.54,0,0,0.25,-113.5835586,53.4762089,0
3049087,1985,227.74,0,1,563000,1,592.244,0,0,0.27,-113.5829493,53.4766426,0
3049020,1986,200.63,1,1,546000,1,581.273,0,1,0.29,-113.5837469,53.47631739,0
3049079,1985,228.81,1,1,571500,1,853.141,0,0,0.21,-113.5831467,53.47680728,0
3049038,1985,209.52,1,1,560000,1,628.468,0,0,0.26,-113.5838612,53.47647055,0
3049061,1989,234.4,0,1,558500,1,855.776,0,0,0.17,-113.5835607,53.47680648,0
3049053,1991,183.8,1,1,562500,1,844.651,0,0,0.27,-113.5838717,53.47669524,0
3098050,1987,207.32,1,1,570500,1,749.129,0,0,0.23,-113.5785088,53.47561159,0
3098043,1988,262.17,1,1,610000,1,665.997,0,0,0.27,-113.5787698,53.47566643,0
3098498,1987,124.48,0,1,486500,1,630.316,0,0,0.26,-113.5787659,53.47617638,0
3098035,1988,201.95,1,1,575500,1,638.996,0,1,0.26,-113.5790185,53.47571898,0
3048881,1987,232.93,1,1,561000,1,560.77,0,0,0.29,-113.5792639,53.47578274,0
3048873,1985,115.3,1,1,480500,1,577.769,0,0,0.28,-113.5795021,53.47583076,0
3048865,1985,112.34,0,1,461500,1,560.76,0,0,0.28,-113.5797404,53.47588102,0
3048840,1986,159.18,1,1,523500,1,577.774,0,0,0.35,-113.5799786,53.47593128,0
3048832,1986,218.67,0,1,548500,1,577.774,0,0,0.32,-113.5802205,53.47598155,0
3048824,1987,200.83,1,1,536500,1,577.774,0,0,0.27,-113.5804623,53.47603183,0
3048790,1986,223.66,1,1,554000,1,577.787,0,0,0.28,-113.5807041,53.4760821,0
3048782,1986,191.6,0,1,530500,1,621.513,0,1,0.27,-113.5809738,53.47613022,0
3048774,1985,189.85,0,1,529000,1,673.225,0,0,0.25,-113.5812506,53.47624576,0
3049343,1985,173,1,1,530000,1,682.975,0,0,0.23,-113.5815683,53.47667821,0
3048766,1986,113.74,1,0,494000,1,692.814,0,1,0.22,-113.5814236,53.47613854,0
3048758,1987,194.4,0,1,534000,1,729.186,0,0,0.19,-113.5816092,53.47602686,0
3048741,1985,183.27,1,1,544500,1,738.753,0,0,0.23,-113.5817981,53.4759152,0
7687551,1984,120.74,0,1,420500,1,634.677,0,0,0.27,-113.5762699,53.47709761,0
7689706,1987,225.56,1,1,560000,1,712.612,0,0,0.26,-113.5763314,53.47765721,0
7687536,1984,128.92,0,0,409000,1,700.062,0,0,0.23,-113.5766044,53.47716844,0
7689722,1984,175.69,0,1,523500,1,692.009,0,0,0.21,-113.5765904,53.47771205,0
7687510,1982,202.81,0,1,487500,1,648.989,0,0,0.33,-113.5768249,53.47722763,0
7689748,1984,154.58,0,1,490500,1,713.572,0,0,0.29,-113.57684,53.47778033,0
7687494,1985,204.21,0,1,510000,1,649.002,0,0,0.26,-113.5770693,53.47729364,0
7689763,1984,163.7,0,1,489000,1,741.379,0,0,0.2,-113.5770794,53.47786205,0
7687478,1985,99.2,1,0,433000,1,615.512,0,0,0.23,-113.5773091,53.4773529,0
7689789,1983,178.68,0,1,499000,1,735.152,0,0,0.2,-113.5773294,53.47790562,0
7687437,1985,195.22,0,1,491500,1,646.328,0,0,0.28,-113.577633,53.47743268,0
7689805,1983,185.76,0,1,500500,1,710.044,0,0,0.19,-113.5776036,53.47796275,0
7687411,1984,111.94,0,1,431000,1,614.211,0,0,0.26,-113.5778757,53.47748745,0
7689821,1984,304.14,0,1,617500,1,692.624,0,0,0.34,-113.5778618,53.47801309,0
7688708,1982,203.7,1,1,531000,1,667.004,0,0,0.23,-113.5781235,53.47806343,0
7688724,1980,140.46,0,1,459500,1,670.454,0,0,0.21,-113.5783772,53.47811151,0
7688740,1980,235.66,0,1,555500,1,862.008,0,0,0.2,-113.5782011,53.47833778,0
7688765,1981,227.78,1,1,568000,1,860.527,0,0,0.18,-113.5781979,53.47858489,0
7686959,1979,191.64,0,1,480000,1,686.831,0,0,0.25,-113.5781368,53.47754453,0
7688781,1983,171.41,1,1,516500,1,882.048,0,0,0.17,-113.5781749,53.47880497,0
7686934,1979,142.59,0,1,437500,1,657.953,0,0,0.28,-113.5783889,53.47759485,0
7688807,1982,260.4,1,1,619500,1,983.221,0,0,0.22,-113.5782387,53.47901412,0
7686918,1995,350.8,1,1,633500,1,656.205,0,0,0.37,-113.5786465,53.47764518,0
7688823,1984,185.82,1,1,592500,1,1063.083,0,0,0.24,-113.5787756,53.47905645,0
7686892,1980,206.32,1,1,496500,1,657.922,0,0,0.23,-113.5789054,53.47769327,0
7688849,1983,214.43,1,1,617500,1,950.741,0,0,0.18,-113.5790109,53.4790101,0
7686876,1980,174.53,0,1,466000,1,664.339,0,0,0.25,-113.5791681,53.47773912,0
7688864,1981,208.78,1,1,584500,1,942.018,0,1,0.19,-113.5791363,53.47875893,0
7686850,1980,162.4,0,1,452000,1,680.907,0,0,0.21,-113.5794374,53.477785,0
7688880,1985,262.74,0,1,626000,1,1102.523,0,0,0.19,-113.5791148,53.47852522,0
7686835,1981,205.72,0,1,491500,1,680.699,0,0,0.23,-113.5797056,53.47783537,0
7688906,1984,205.18,1,1,534500,1,718.431,0,0,0.2,-113.5789546,53.47821688,0
7686819,1981,227.78,1,1,516000,1,680.699,0,0,0.22,-113.5799723,53.47788798,0
7688922,1980,143.58,1,1,487000,1,648.599,0,0,0.29,-113.5792104,53.47826271,0
7686793,1979,212.64,0,1,501000,1,724.484,0,0,0.24,-113.5802652,53.47793843,0
7688948,1979,150.92,0,1,468000,1,656.695,0,0,0.29,-113.5794633,53.47830629,0
7686777,1979,183.46,0,1,489000,1,780.428,0,0,0.21,-113.5805668,53.47797768,0
7688963,1986,154.71,1,1,515000,1,651.896,0,0,0.31,-113.5797205,53.47835886,0
7686751,1979,171.56,1,1,484000,1,781.201,0,0,0.19,-113.5809328,53.47805085,0
7688989,1982,202.71,0,1,514500,1,656.851,0,0,0.25,-113.5799703,53.47841141,0
7686736,1992,408.8,0,1,689000,1,974.58,0,0,0.28,-113.5811422,53.47815942,0
7689003,1981,170.05,0,1,481500,1,674.621,0,0,0.22,-113.5802057,53.47846391,0
7695810,1980,241.47,0,1,553500,1,726.693,0,0,0.27,-113.5821064,53.47969717,0
7697691,1980,175.33,0,1,494500,1,725.009,0,0,0.23,-113.5829585,53.47949571,0
7695836,1981,251.24,0,1,571500,1,717.42,0,0,0.27,-113.582357,53.47976095,0
7697675,1983,196.64,0,1,513000,1,691.478,0,0,0.23,-113.5830865,53.47934339,0
7697659,1980,286.07,1,1,602000,1,739.732,0,0,0.26,-113.583184,53.479173,0
7695851,1980,171.38,0,1,482500,1,687.489,0,0,0.21,-113.5826029,53.47984268,0
7697634,1992,237.04,1,1,673000,1,709.611,0,0,0.26,-113.5833678,53.47900066,0
7697618,1981,174.94,0,1,525000,1,828.69,0,0,0.26,-113.5838579,53.47890576,0
7695877,1980,247.51,0,1,551500,1,712.353,0,0,0.25,-113.5828322,53.47994907,0
7697584,1985,229.77,0,1,592500,1,1057.442,0,0,0.17,-113.5842186,53.4789834,0
7697568,1980,243.4,1,1,719500,1,1245.556,0,1,0.13,-113.5843555,53.47917258,0
7695893,1979,226.52,0,1,530000,1,681.096,0,0,0.24,-113.5830577,53.48005095,0
7697543,1987,318.98,1,1,726000,1,741.428,0,0,0.29,-113.584114,53.47940538,0
7697527,1980,274.53,0,1,689500,1,834.126,0,0,0.25,-113.583985,53.4795532,0
7695919,1980,161.7,0,1,477000,1,717.173,0,0,0.2,-113.5832664,53.48017299,0
7697501,1984,226.13,0,1,557000,1,758.82,0,0,0.22,-113.583639,53.47966432,0
7695935,1981,310.87,0,1,709500,1,710.225,0,0,0.31,-113.583471,53.48029501,0
7697485,1984,204.24,1,1,548000,1,662.639,0,0,0.24,-113.5838332,53.47980653,0
7695950,1981,181.2,1,1,510000,1,704.386,0,0,0.21,-113.583673,53.48042377,0
7697469,1983,222.62,0,1,541500,1,651.694,0,0,0.26,-113.5840327,53.47992629,0
7695976,1980,218.54,0,1,534500,1,702.974,0,0,0.28,-113.5838582,53.48055471,0
7697436,1986,252.82,0,1,571500,1,615.321,0,0,0.32,-113.5842046,53.4800482,0
7695992,1980,227.4,1,1,545000,1,761.512,0,0,0.2,-113.5840119,53.48070801,0
7697410,1984,283.1,1,1,693500,1,624.886,0,0,0.29,-113.5843713,53.4801656,0
7697394,1984,229.2,1,1,580500,1,681.474,0,0,0.28,-113.5845702,53.48028311,0
7697378,1980,168.14,0,1,475000,1,651.76,0,0,0.21,-113.5847435,53.48040952,0
7690035,1985,191.34,0,1,501500,1,610.123,0,0,0.24,-113.5753863,53.48033845,0
7691082,1983,190.52,0,1,527500,1,818.829,0,0,0.19,-113.5759685,53.48074938,0
7690019,1983,208.344,0,1,514000,1,636.444,0,0,0.23,-113.5756558,53.48032143,0
7691090,1984,153.22,0,1,468000,1,647.647,0,0,0.2,-113.5762413,53.48072789,0
7689995,1985,236.53,1,1,583500,1,646.259,0,0,0.31,-113.575936,53.48028873,0
7691116,1984,216.69,1,1,544500,1,638.348,0,0,0.26,-113.5764707,53.48070623,0
7689979,1984,187.62,0,1,497500,1,646.261,0,0,0.22,-113.576194,53.48024921,0
7691124,1983,165.5,0,1,479000,1,651.849,0,0,0.23,-113.5767413,53.48066226,0
7689953,1982,154.42,0,1,408500,1,646.293,0,0,0.17,-113.576452,53.48020969,0
7691140,1987,217.4,0,1,537500,1,684.492,0,0,0.24,-113.5769643,53.48063385,0
7689938,1983,128.7,1,1,473000,1,646.29,0,0,0.26,-113.57671,53.48017016,0
7689912,1982,155.01,0,1,474000,1,707.418,0,0,0.19,-113.5769499,53.48013282,0
7693427,1984,115.24,0,1,412000,1,690.947,0,0,0.23,-113.5747627,53.48282538,0
7693443,1983,123.1,0,1,461000,1,624.2,0,0,0.26,-113.575057,53.48282642,0
7693468,1983,148.14,0,1,470500,1,624.208,0,0,0.31,-113.5753141,53.48282509,0
7693484,1982,155.13,1,1,497000,1,624.235,0,0,0.32,-113.5755712,53.48282376,0
7690910,1983,130.33,1,1,483500,1,696.676,0,0,0.26,-113.5758751,53.48233734,0
7693500,1982,241.02,1,1,558000,1,624.225,0,0,0.27,-113.5758283,53.48282467,0
7690894,1984,118.94,1,1,521000,1,813.074,0,0,0.2,-113.576184,53.4823609,0
7693526,1990,222.14,0,1,541500,1,624.27,0,0,0.29,-113.5760854,53.48282558,0
7693542,1983,216.43,0,1,541000,1,687.38,0,0,0.24,-113.5763651,53.48282657,0
7693567,1984,246.36,0,1,577500,1,785.178,0,0,0.23,-113.5767338,53.48285259,0
7930241,1985,221.81,1,1,646000,1,896.227,0,0,0.22,-113.5842871,53.48409222,0
7930985,1983,279.14,0,1,827000,1,870.899,0,0,0.25,-113.5847945,53.48370084,0
7930969,1992,357.6,1,0,932000,1,942.447,0,0,0.28,-113.5851775,53.48371341,0
7693369,1986,207.56,1,1,610000,1,628.292,0,1,0.26,-113.5744893,53.48310072,0
7693344,1984,144.74,1,1,533500,1,642.28,0,1,0.29,-113.5747255,53.48315548,0
7685274,1985,211.68,0,1,531500,1,725.59,0,0,0.22,-113.5743897,53.48361033,0
7693328,1981,176.68,0,1,494500,1,701.728,0,0,0.24,-113.5750131,53.48315426,0
7685290,1979,137.96,0,1,458500,1,707.791,0,0,0.25,-113.5746536,53.48365171,0
7693302,1981,170.13,0,1,475500,1,624.067,0,0,0.23,-113.5753141,53.48315533,0
7685316,1979,129.57,1,1,460500,1,672.72,0,0,0.25,-113.5749165,53.48366163,0
7693286,1981,217.12,0,1,494500,1,624.076,0,0,0.24,-113.5755712,53.48315399,0
7685332,1979,185.18,1,1,533000,1,646.421,0,0,0.26,-113.5752178,53.4836627,0
7693260,1981,218.56,0,1,497500,1,624.05,0,0,0.24,-113.5758283,53.48315266,0
7685357,1979,191.28,0,1,479000,1,646.423,0,0,0.26,-113.5754841,53.48366364,0
7693245,1985,167.41,0,1,463500,1,624.042,0,0,0.23,-113.5760854,53.48315357,0
7693229,1989,286.5,1,1,584500,1,624.145,0,0,0.29,-113.5763425,53.48315448,0
7693203,1981,112.52,0,1,433500,1,624.144,0,0,0.25,-113.5765997,53.4831554,0
7693187,1985,165.83,0,1,474000,1,623.722,0,0,0.24,-113.5768568,53.48315406,0
7693161,1986,199.5,1,1,503000,1,686.476,0,0,0.24,-113.5771357,53.48315505,0
7693146,1984,144.16,1,1,468000,1,712.312,0,0,0.26,-113.5774203,53.48316279,0
7693120,1980,182.71,0,1,476500,1,843.905,0,0,0.18,-113.5777192,53.48317059,0
